depcity,descity,date,no,company,dep,des,start,end,time,dis,plane,price,discount,meal
珠海-南京,珠海-南京,2018/5/1,MU2712,中国东方航空公司,珠海金湾机场,南京禄口机场,6:55,8:55,2小时,1544,空客320(中),470,3.2折,有
珠海-南京,珠海-南京,2018/5/1,MU2951,中国东方航空公司,珠海金湾机场,南京禄口机场,12:10,14:20,2小时10分钟,1544,空客320(中),1480,9.9折,有
珠海-南京,珠海-南京,2018/5/1,CZ6582,中国南方航空公司,珠海金湾机场,南京禄口机场,19:20,21:30,2小时10分钟,1544,空客320(中),1550,全价经济舱,有
珠海-常州,珠海-常州,2018/5/1,ZH9293,中国深圳航空公司,珠海金湾机场,常州奔牛机场,10:30,12:50,2小时20分钟,1462,空客320(中),741,5折,有
珠海-杭州,珠海-杭州,2018/5/1,CZ3749,中国南方航空公司,珠海金湾机场,杭州萧山机场,8:00,10:15,2小时15分钟,1317,波音738(中),870,6.4折,有
珠海-杭州,珠海-杭州,2018/5/1,3U8240,中国四川航空公司,珠海金湾机场,杭州萧山机场,21:40,23:50,2小时10分钟,1317,空客320(中),1180,8.7折,无
珠海-杭州,珠海-杭州,2018/5/1,DZ6267,东海航空有限公司,珠海金湾机场,杭州萧山机场,9:25,11:30,2小时5分钟,1317,波音738(中),1205,全价经济舱,有
珠海-杭州,珠海-杭州,2018/5/1,MF8370,中国厦门航空公司,珠海金湾机场,杭州萧山机场,21:00,23:20,2小时20分钟,1317,波音738(中),1248,9.2折,有
珠海-杭州,珠海-杭州,2018/5/1,HU7386,海南航空股份有限公司,珠海金湾机场,杭州萧山机场,19:10,21:15,2小时5分钟,1317,波音738(中),1345,全价经济舱,有
珠海-杭州,珠海-杭州,2018/5/1,HU7634,海南航空股份有限公司,珠海金湾机场,杭州萧山机场,21:25,23:30,2小时5分钟,1317,波音738(中),1345,全价经济舱,无
珠海-杭州,珠海-杭州,2018/5/1,CZ6984,中国南方航空公司,珠海金湾机场,杭州萧山机场,13:45,15:50,2小时5分钟,1317,空客320(中),1360,全价经济舱,有
珠海-杭州,珠海-杭州,2018/5/1,CZ3881,中国南方航空公司,珠海金湾机场,杭州萧山机场,17:25,19:30,2小时5分钟,1317,波音738(中),1360,明珠经济舱,有
珠海-温州,珠海-温州,2018/5/1,GJ8820,浙江长龙航空有限公司,珠海金湾机场,温州龙湾国际机场,17:15,18:55,1小时40分钟,1104,空客320(中),669,5.7折,有
珠海-温州,珠海-温州,2018/5/1,NS3206,河北航空有限公司,珠海金湾机场,温州龙湾国际机场,13:25,15:20,1小时55分钟,1104,ERJ190(中),677,5.7折,有
珠海-温州,珠海-温州,2018/5/1,SC4806,中国山东航空公司,珠海金湾机场,温州龙湾国际机场,11:35,13:25,1小时50分钟,1104,波音738(中),721,6.1折,有
珠海-温州,珠海-温州,2018/5/1,SC8004,中国山东航空公司,珠海金湾机场,温州龙湾国际机场,15:00,16:50,1小时50分钟,1104,波音738(中),721,6.1折,无
珠海-宁波,珠海-宁波,2018/5/1,9C8632,中国春秋航空公司,珠海金湾机场,宁波栎社机场,11:45,14:05,2小时20分钟,1440,空客320(中),670,4.5折,无
珠海-宁波,珠海-宁波,2018/5/1,BK3086,中国奥凯航空公司,珠海金湾机场,宁波栎社机场,18:30,20:55,2小时25分钟,1440,波音738(中),890,6折,有
珠海-宁波,珠海-宁波,2018/5/1,MU5650,中国东方航空公司,珠海金湾机场,宁波栎社机场,15:00,17:20,2小时20分钟,1440,空客320(中),1050,7.1折,有
珠海-台州,珠海-台州,2018/5/1,Y87541,金鹏航空公司,珠海金湾机场,台州路桥机场,10:30,12:30,2小时,724,波音738(中),610,5.3折,有
珠海-合肥,珠海-合肥,2018/5/1,ZH9736,中国深圳航空公司,珠海金湾机场,合肥新桥机场,9:00,11:10,2小时10分钟,1247,空客320(中),577,4.5折,有
珠海-合肥,珠海-合肥,2018/5/1,HU7467,海南航空股份有限公司,珠海金湾机场,合肥新桥机场,12:25,14:35,2小时10分钟,1247,波音738(中),770,6折,有
珠海-合肥,珠海-合肥,2018/5/1,LT4302,龙江航空有限公司,珠海金湾机场,合肥新桥机场,16:00,18:10,2小时10分钟,1247,空客321(中),879,6.8折,有
珠海-合肥,珠海-合肥,2018/5/1,PN6373,西部航空公司,珠海金湾机场,合肥新桥机场,9:45,11:55,2小时10分钟,1247,空客320(中),930,7.2折,无
珠海-合肥,珠海-合肥,2018/5/1,SC4706,中国山东航空公司,珠海金湾机场,合肥新桥机场,15:00,17:10,2小时10分钟,1247,波音738(中),1226,全价经济舱,无
珠海-厦门,珠海-厦门,2018/5/1,SC4914,中国山东航空公司,珠海金湾机场,厦门高崎机场,14:25,15:45,1小时20分钟,629,波音738(中),748,全价经济舱,无
珠海-厦门,珠海-厦门,2018/5/1,MF8636,中国厦门航空公司,珠海金湾机场,厦门高崎机场,16:35,18:00,1小时25分钟,629,波音737(中),778,9.5折,有
珠海-福州,珠海-福州,2018/5/1,HU7486,海南航空股份有限公司,珠海金湾机场,福州长乐机场,13:30,14:55,1小时25分钟,825,波音738(中),630,6.8折,无
珠海-福州,珠海-福州,2018/5/1,MF8332,中国厦门航空公司,珠海金湾机场,福州长乐机场,15:30,16:55,1小时25分钟,825,波音738(中),728,7.8折,无
珠海-福州,珠海-福州,2018/5/1,SC8842,中国山东航空公司,珠海金湾机场,福州长乐机场,17:25,18:55,1小时30分钟,825,波音738(中),881,全价经济舱,有
珠海-泉州,珠海-泉州,2018/5/1,ZH9289,中国深圳航空公司,珠海金湾机场,泉州泉州机场,9:30,10:40,1小时10分钟,696,空客320(中),511,6.4折,有
珠海-泉州,珠海-泉州,2018/5/1,MF8642,中国厦门航空公司,珠海金湾机场,泉州泉州机场,22:45,23:55,1小时10分钟,696,波音738(中),763,商务舱,无
珠海-南昌,珠海-南昌,2018/5/1,A67140,云南红土航空股份有限公司,珠海金湾机场,南昌昌北机场,12:30,14:05,1小时35分钟,764,空客321(中),583,7.1折,有
珠海-南昌,珠海-南昌,2018/5/1,HU7564,海南航空股份有限公司,珠海金湾机场,南昌昌北机场,13:50,15:25,1小时35分钟,764,波音738(中),620,7.6折,无
珠海-南昌,珠海-南昌,2018/5/1,BK2930,中国奥凯航空公司,珠海金湾机场,南昌昌北机场,16:05,17:50,1小时45分钟,764,波音738(中),676,8.2折,无
珠海-南昌,珠海-南昌,2018/5/1,SC4910,中国山东航空公司,珠海金湾机场,南昌昌北机场,13:45,15:20,1小时35分钟,764,波音738(中),755,全价经济舱,无
珠海-赣州,珠海-赣州,2018/5/1,GS7676,天津航空有限责任公司,珠海金湾机场,赣州黄金机场,14:40,15:50,1小时10分钟,713,ERJ195,525,8.2折,无
珠海-济南,珠海-济南,2018/5/1,HU7885,海南航空股份有限公司,珠海金湾机场,济南遥墙机场,9:35,12:10,2小时35分钟,1826,波音738(中),750,4.2折,有
珠海-济南,珠海-济南,2018/5/1,SC8760,中国山东航空公司,珠海金湾机场,济南遥墙机场,15:00,17:25,2小时25分钟,1826,波音737(中),929,5.2折,无
珠海-济南,珠海-济南,2018/5/1,CZ6668,中国南方航空公司,珠海金湾机场,济南遥墙机场,14:45,17:20,2小时35分钟,1826,空客319(中),970,5.4折,有
珠海-郑州,珠海-郑州,2018/5/1,PN6244,西部航空公司,珠海金湾机场,郑州新郑机场,16:00,18:35,2小时35分钟,1520,空客320(中),680,4.4折,无
珠海-郑州,珠海-郑州,2018/5/1,HU7776,海南航空股份有限公司,珠海金湾机场,郑州新郑机场,12:30,15:05,2小时35分钟,1520,波音738(中),730,4.7折,有
珠海-郑州,珠海-郑州,2018/5/1,SC4710,中国山东航空公司,珠海金湾机场,郑州新郑机场,13:45,16:15,2小时30分钟,1520,波音738(中),749,4.9折,无
珠海-郑州,珠海-郑州,2018/5/1,CZ3737,中国南方航空公司,珠海金湾机场,郑州新郑机场,8:25,10:50,2小时25分钟,1520,波音737(中),790,5.1折,有
珠海-郑州,珠海-郑州,2018/5/1,DZ6349,东海航空有限公司,珠海金湾机场,郑州新郑机场,16:20,18:50,2小时30分钟,1520,波音738(中),888,5.8折,有
珠海-郑州,珠海-郑州,2018/5/1,CZ6490,中国南方航空公司,珠海金湾机场,郑州新郑机场,13:05,15:30,2小时25分钟,1520,波音738(中),1090,7.1折,有
珠海-武汉,珠海-武汉,2018/5/1,CA8218,中国国际航空公司,珠海金湾机场,武汉天河机场,22:25,0:05,1小时40分钟,1003,空客320(中),950,8.7折,无
珠海-武汉,珠海-武汉,2018/5/1,HU7876,海南航空股份有限公司,珠海金湾机场,武汉天河机场,15:40,17:40,2小时,1003,波音738(中),1075,全价经济舱,有
珠海-武汉,珠海-武汉,2018/5/1,CZ3751,中国南方航空公司,珠海金湾机场,武汉天河机场,8:55,10:45,1小时50分钟,1003,波音737(中),1090,明珠经济舱,有
珠海-武汉,珠海-武汉,2018/5/1,CZ3846,中国南方航空公司,珠海金湾机场,武汉天河机场,14:45,16:40,1小时55分钟,1003,波音737(中),1090,明珠经济舱,有
珠海-长沙,珠海-长沙,2018/5/1,MU2966,中国东方航空公司,珠海金湾机场,长沙黄花机场,20:50,22:10,1小时20分钟,751,空客321(中),370,5.1折,无
珠海-长沙,珠海-长沙,2018/5/1,CZ3719,中国南方航空公司,珠海金湾机场,长沙黄花机场,8:55,10:25,1小时30分钟,751,波音738(中),590,8.1折,无
珠海-长沙,珠海-长沙,2018/5/1,HU7558,海南航空股份有限公司,珠海金湾机场,长沙黄花机场,18:45,20:10,1小时25分钟,751,波音738(中),710,全价经济舱,无
珠海-揭阳,珠海-揭阳,2018/5/1,FM9298,中国上海航空公司,珠海金湾机场,揭阳潮汕机场,15:10,16:15,1小时5分钟,428,波音737(中),480,4折,无
珠海-湛江,珠海-湛江,2018/5/1,G52680,中国华夏航空公司,珠海金湾机场,湛江湛江机场,20:50,21:35,0小时45分钟,337,庞巴迪CRJ900(小),961,全价经济舱,无
珠海-南宁,珠海-南宁,2018/5/1,SC4913,中国山东航空公司,珠海金湾机场,南宁吴圩机场,10:10,11:30,1小时20分钟,689,波音738(中),508,6.8折,无
珠海-三亚,珠海-三亚,2018/5/1,HU7886,海南航空股份有限公司,珠海金湾机场,三亚凤凰机场,16:50,18:05,1小时15分钟,673,波音738(中),705,9折,无
珠海-海口,珠海-海口,2018/5/1,HU7662,海南航空股份有限公司,珠海金湾机场,海口美兰机场,12:30,13:25,0小时55分钟,460,波音738(中),635,5.3折,无
珠海-海口,珠海-海口,2018/5/1,CZ3845,中国南方航空公司,珠海金湾机场,海口美兰机场,10:55,12:05,1小时10分钟,460,波音737(中),650,5.4折,无
珠海-海口,珠海-海口,2018/5/1,HU7364,海南航空股份有限公司,珠海金湾机场,海口美兰机场,17:25,18:30,1小时5分钟,460,波音738(中),705,5.9折,无
珠海-重庆,珠海-重庆,2018/5/1,PN6264,西部航空公司,珠海金湾机场,重庆江北机场,22:25,0:40,2小时15分钟,1235,空客320(中),630,4.9折,无
珠海-重庆,珠海-重庆,2018/5/1,DZ6309,东海航空有限公司,珠海金湾机场,重庆江北机场,6:50,8:50,2小时,1235,波音738(中),935,7.2折,有
珠海-重庆,珠海-重庆,2018/5/1,SC4990,中国山东航空公司,珠海金湾机场,重庆江北机场,22:30,0:30,2小时,1235,波音738(中),971,7.5折,无
珠海-重庆,珠海-重庆,2018/5/1,CA4560,中国国际航空公司,珠海金湾机场,重庆江北机场,20:50,22:50,2小时,1235,波音737(中),1090,8.4折,有
珠海-重庆,珠海-重庆,2018/5/1,CZ8285,中国南方航空公司,珠海金湾机场,重庆江北机场,8:10,10:15,2小时5分钟,1235,波音738(中),1290,明珠经济舱,有
珠海-成都,珠海-成都,2018/5/1,CA4392,中国国际航空公司,珠海金湾机场,成都双流机场,22:50,1:15,2小时25分钟,1536,空客319(中),1210,7.8折,有
珠海-成都,珠海-成都,2018/5/1,3U8064,中国四川航空公司,珠海金湾机场,成都双流机场,23:30,1:50,2小时20分钟,1536,空客320(中),1260,8.1折,无
珠海-成都,珠海-成都,2018/5/1,CZ3729,中国南方航空公司,珠海金湾机场,成都双流机场,18:50,21:30,2小时40分钟,1536,波音738(中),1550,明珠经济舱,有
珠海-贵阳,珠海-贵阳,2018/5/1,DZ6271,东海航空有限公司,珠海金湾机场,贵阳龙洞堡机场,20:20,22:00,1小时40分钟,1018,波音738(中),795,7.2折,有
珠海-贵阳,珠海-贵阳,2018/5/1,CZ3767,中国南方航空公司,珠海金湾机场,贵阳龙洞堡机场,8:00,9:35,1小时35分钟,1018,波音738(中),920,8.4折,有
珠海-贵阳,珠海-贵阳,2018/5/1,CZ3787,中国南方航空公司,珠海金湾机场,贵阳龙洞堡机场,14:20,16:00,1小时40分钟,1018,波音737(中),1100,全价经济舱,有
珠海-昆明,珠海-昆明,2018/5/1,8L9894,云南祥鹏航空公司,珠海金湾机场,昆明长水机场,12:50,14:55,2小时5分钟,1285,其他机型,835,5.3折,无
珠海-昆明,珠海-昆明,2018/5/1,MF8641,中国厦门航空公司,珠海金湾机场,昆明长水机场,17:05,19:05,2小时,1285,波音738(中),1075,7.3折,有
珠海-昆明,珠海-昆明,2018/5/1,CZ3747,中国南方航空公司,珠海金湾机场,昆明长水机场,18:20,20:30,2小时10分钟,1285,波音738(中),1170,7.4折,有
珠海-丽江,珠海-丽江,2018/5/1,MF8635,中国厦门航空公司,珠海金湾机场,丽江三义机场,9:25,12:15,2小时50分钟,1885,波音737(中),900,4.5折,有
珠海-西安,珠海-西安,2018/5/1,HU7532,海南航空股份有限公司,珠海金湾机场,西安咸阳机场,22:25,1:15,2小时50分钟,1777,波音738(中),730,4.1折,无
珠海-西安,珠海-西安,2018/5/1,9H8304,长安航空有限责任公司,珠海金湾机场,西安咸阳机场,22:20,0:55,2小时35分钟,1777,波音738(中),740,4.2折,无
珠海-西安,珠海-西安,2018/5/1,HU7363,海南航空股份有限公司,珠海金湾机场,西安咸阳机场,9:50,12:35,2小时45分钟,1777,波音738(中),830,4.7折,有
珠海-西安,珠海-西安,2018/5/1,GS7654,天津航空有限责任公司,珠海金湾机场,西安咸阳机场,12:10,14:50,2小时40分钟,1777,空客320(中),830,4.7折,有
珠海-西安,珠海-西安,2018/5/1,MU2173,中国东方航空公司,珠海金湾机场,西安咸阳机场,9:35,12:35,3小时,1777,空客320(中),900,5.1折,有
珠海-西安,珠海-西安,2018/5/1,CZ3761,中国南方航空公司,珠海金湾机场,西安咸阳机场,16:20,19:15,2小时55分钟,1777,波音737(中),900,5.1折,有
珠海-兰州,珠海-兰州,2018/5/1,HU7478,海南航空股份有限公司,珠海金湾机场,兰州中川机场,16:05,19:15,3小时10分钟,2193,波音738(中),680,3.4折,有
揭阳-北京,揭阳-北京,2018/5/1,CA1348,中国国际航空公司,揭阳潮汕机场,北京首都机场,16:00,19:05,3小时5分钟,1941,空客321(中),1810,全价经济舱,有
揭阳-北京,揭阳-北京,2018/5/1,CZ6571,中国南方航空公司,揭阳潮汕机场,北京首都机场,8:55,12:05,3小时10分钟,1941,波音738(中),1910,全价经济舱,有
揭阳-北京,揭阳-北京,2018/5/1,CZ3861,中国南方航空公司,揭阳潮汕机场,北京首都机场,18:00,21:05,3小时5分钟,1941,波音738(中),1910,全价经济舱,有
揭阳-天津,揭阳-天津,2018/5/1,3U8356,中国四川航空公司,揭阳潮汕机场,天津滨海机场,20:50,23:30,2小时40分钟,1918,空客321(中),533,2.8折,无
揭阳-沈阳,揭阳-沈阳,2018/5/1,CZ6761,中国南方航空公司,揭阳潮汕机场,沈阳桃仙机场,12:15,15:50,3小时35分钟,2343,空客320(中),940,4.2折,有
揭阳-南京,揭阳-南京,2018/5/1,9C8633,中国春秋航空公司,揭阳潮汕机场,南京禄口机场,7:25,9:25,2小时,1154,空客320(中),310,2.6折,无
揭阳-南京,揭阳-南京,2018/5/1,PN6398,西部航空公司,揭阳潮汕机场,南京禄口机场,12:50,15:05,2小时15分钟,1154,空客320(中),470,3.9折,无
